CustomerID,City,Zip Code,Gender,Senior Citizen,Partner,Dependents
2826-DXLQO,El Cerrito,94530,Male,Yes,Yes,No
9489-UTFKA,Travis Afb,94535,Male,Yes,Yes,No
7764-BDPEE,Hayward,94542,Male,No,No,Yes
5002-GCQFH,Hercules,94547,Male,No,Yes,No
5879-SESNB,Moraga,94556,Female,No,No,No
3318-ISQFQ,Newark,94560,Female,No,No,No
2604-XVDAM,Pope Valley,94567,Female,No,No,No
3717-OFRTN,Dublin,94568,Male,No,No,No
9046-JBFWA,Port Costa,94569,Male,No,No,Yes
3234-VKACU,Sunol,94586,Male,No,No,No
8120-JDCAM,Vallejo,94589,Male,No,Yes,Yes
7047-YXDMZ,Vallejo,94591,Male,No,No,No
0929-HYQEW,Oakland,94601,Male,No,No,No
7426-RHZGU,Oakland,94603,Male,No,No,No
4065-JJAVA,Oakland,94605,Female,No,No,No
3748-FVMZZ,Oakland,94610,Male,No,No,No
9391-TTOYH,Oakland,94611,Female,No,No,No
1452-XRSJV,Oakland,94612,Female,No,Yes,Yes
8242-SOQUO,Oakland,94619,Female,Yes,No,No
7460-ITWWP,Oakland,94621,Female,Yes,Yes,No
7147-AYBAA,Berkeley,94702,Male,No,No,No
8329-GWVPJ,Berkeley,94708,Female,No,Yes,Yes
1352-VHKAJ,Berkeley,94709,Male,No,Yes,Yes
4581-LNWUM,San Pablo,94806,Female,No,No,No
7296-PIXQY,Bodega,94922,Female,No,Yes,Yes
3524-WQDSG,Corte Madera,94925,Female,No,Yes,Yes
4026-SKKHW,Dillon Beach,94929,Male,No,No,No
3845-JHAMY,Inverness,94937,Female,No,Yes,Yes
1730-VFMWO,Petaluma,94952,Female,No,Yes,No
7143-BQIBA,Petaluma,94954,Male,No,No,No
7030-NJVDP,San Quentin,94964,Male,No,Yes,No
2111-DWYHN,Aptos,95003,Male,No,No,No
4194-WHFCB,Aromas,95004,Female,No,Yes,Yes
0455-XFASS,Campbell,95008,Female,No,Yes,Yes
1751-NCDLI,Castroville,95012,Male,Yes,Yes,No
7241-AJHFS,Hollister,95023,Male,No,No,No
4546-FOKWR,Los Gatos,95032,Female,No,No,No
7439-DKZTW,Paicines,95043,Male,No,No,No
4646-QZXTF,San Juan Bautista,95045,Female,No,Yes,No
6921-OZMFH,Santa Clara,95051,Male,No,Yes,Yes
9578-FOMUK,Santa Clara,95054,Male,No,No,Yes
4712-UYOOI,Santa Cruz,95060,Female,No,Yes,Yes
7363-QTBIW,Scotts Valley,95066,Female,No,Yes,No
3391-JSQEW,San Jose,95110,Male,No,Yes,No
3312-UUMZW,San Jose,95117,Male,No,Yes,No
6891-JPYFF,San Jose,95121,Female,No,Yes,Yes
1047-NNCBF,San Jose,95123,Male,No,No,No
8791-GFXLZ,San Jose,95127,Male,No,No,No
0098-BOWSO,San Jose,95131,Male,No,No,No
3452-ABWRL,San Jose,95132,Male,Yes,No,No
3156-QLHBO,San Jose,95136,Male,No,No,Yes
2208-NQBCT,San Jose,95138,Female,No,Yes,Yes
0774-IFUVM,Stockton,95202,Male,No,Yes,Yes
1641-BYBTK,Stockton,95205,Male,No,No,Yes
2460-NGXBJ,Stockton,95206,Male,Yes,Yes,Yes
2446-ZKVAF,Stockton,95207,Male,No,Yes,No
3522-CDKHF,Stockton,95210,Female,No,Yes,No
0411-EZJZE,Stockton,95215,Female,No,No,No
8807-ARQET,Angels Camp,95222,Female,No,No,No
8992-CEUEN,Arnold,95223,Female,No,No,No
4320-QMLLA,Avery,95224,Male,No,No,No
5334-JLAXU,French Camp,95231,Female,No,Yes,No
6242-MBHPK,Hathaway Pines,95233,Female,Yes,Yes,No
7129-ACFOG,Mountain Ranch,95246,Female,No,No,No
1641-RQDAY,Wallace,95254,Female,Yes,Yes,Yes
1346-UFHAX,Woodbridge,95258,Female,No,No,No
5461-QKNTN,Catheys Valley,95306,Male,Yes,Yes,No
3164-YAXFY,Coulterville,95311,Male,No,No,No
4660-IRIBM,Crows Landing,95313,Male,No,Yes,Yes
3916-NRPAP,Escalon,95320,Male,No,No,No
8967-SZQAS,Hornitos,95325,Female,No,No,No
4468-KAZHE,Hughson,95326,Female,Yes,Yes,No
8944-AILEF,Keyes,95328,Male,No,Yes,No
7126-RBHSD,Lathrop,95330,Female,No,Yes,No
6789-HJBWG,Livingston,95334,Female,No,No,No
6791-YBNAK,Manteca,95337,Male,No,Yes,Yes
6077-BDPXA,Merced,95340,Female,No,No,No
0013-MHZWF,Midpines,95345,Female,No,No,Yes
4291-SHSBH,Modesto,95354,Male,No,No,No
2294-DMMUS,Patterson,95363,Female,No,Yes,Yes
0872-JCPIB,Pinecrest,95364,Male,No,No,No
3055-MJDSB,Planada,95365,Male,No,No,No
2040-VZIKE,Stevinson,95374,Female,No,Yes,No
0178-SZBHO,Tuolumne,95379,Male,No,Yes,Yes
0384-RVBPI,Turlock,95380,Male,No,No,No
0319-QZTCO,Santa Rosa,95401,Female,No,Yes,Yes
2120-SMPEX,Santa Rosa,95403,Male,No,No,No
0096-FCPUF,Santa Rosa,95404,Male,No,No,No
0668-OGMHD,Santa Rosa,95405,Female,No,Yes,No
6507-ZJSUR,Albion,95410,Male,Yes,Yes,No
9408-HRXRK,Annapolis,95412,Female,No,Yes,Yes
7617-EYGLW,Clearlake Oaks,95423,Male,No,No,No
9992-UJOEL,Elk,95432,Male,No,No,No
4741-WWJQZ,Forestville,95436,Female,No,Yes,No
6625-UTXEW,Fort Bragg,95437,Female,No,Yes,No
1251-STYSZ,Glenhaven,95443,Female,Yes,No,No
1257-SXUXQ,Jenner,95450,Male,No,Yes,Yes
9681-KYGYB,Kelseyville,95451,Male,Yes,Yes,No
6260-ONULR,Middletown,95461,Male,No,No,No
8800-ZKRFW,Philo,95466,Female,No,Yes,Yes
6729-GDNGC,Westport,95488,Female,Yes,No,No
6198-ZFIOJ,Willits,95490,Female,No,No,No
4945-RVMTE,Blocksburg,95514,Female,No,No,No
9788-YTFGE,Fortuna,95540,Male,No,No,No
9277-JOOMO,Garberville,95542,Female,No,No,No
1907-YLNYW,Gasquet,95543,Male,No,No,No
0114-RSRRW,Klamath,95548,Female,No,Yes,No
6475-VHUIZ,Myers Flat,95554,Female,No,Yes,No
7537-RBWEA,Petrolia,95558,Female,No,No,No
3733-LSYCE,Samoa,95564,Female,No,Yes,No
0536-BGFMZ,Leggett,95585,Female,No,Yes,No
2625-TRCZQ,Auburn,95602,Female,No,Yes,No
7266-GSSJX,West Sacramento,95605,Male,No,Yes,Yes
5624-RYAMH,Citrus Heights,95610,Female,No,No,No
0196-JTUQI,Clarksburg,95612,Female,No,No,No
7130-YXBRO,Cool,95614,Male,No,Yes,No
9272-LSVYH,Courtland,95615,Male,No,No,No
4238-HFHSN,Elverta,95626,Male,Yes,Yes,No
5478-JJVZK,Fair Oaks,95628,Female,No,No,No
9793-WECQC,Foresthill,95631,Male,No,No,No
4291-HPAXL,Galt,95632,Male,No,No,Yes
1697-BCSHV,Guinda,95637,Female,No,Yes,Yes
3717-OEAUQ,Ione,95640,Male,No,No,No
9089-UOWJG,Lotus,95651,Female,No,Yes,Yes
9885-AIBVB,Newcastle,95658,Male,No,Yes,No
2592-YKDIF,North Highlands,95660,Female,No,No,No
8714-CTZJW,Pilot Hill,95664,Female,No,No,No
3569-EDBPQ,Pine Grove,95665,Female,No,No,No
7521-YXVZY,Placerville,95667,Male,No,No,Yes
2373-NTKOD,Rancho Cordova,95670,Male,No,No,No
5977-CKHON,Roseville,95678,Female,No,Yes,Yes
2692-BUCFV,Shingle Springs,95682,Male,Yes,No,No
5302-BDJNT,Sutter Creek,95685,Male,No,No,No
5651-WYIPH,Vacaville,95688,Female,Yes,No,No
9350-VLHMB,Volcano,95689,Male,No,Yes,Yes
8785-CJSHH,West Sacramento,95691,Female,No,Yes,No
7077-XJMET,Alta,95701,Male,No,Yes,No
6896-SRVYQ,Camino,95709,Male,Yes,No,No
9046-DQMTP,Kyburz,95720,Male,No,No,No
6439-LAJXL,Echo Lake,95721,Male,No,Yes,No
9052-VKDUW,Pollock Pines,95726,Female,Yes,Yes,No
1666-JZPZT,Twin Bridges,95735,Male,No,No,No
7055-HNEOJ,El Dorado Hills,95762,Male,No,Yes,No
3211-AAPKX,Woodland,95776,Male,No,No,No
8445-DNBAE,Sacramento,95814,Male,No,No,Yes
2958-NHPPS,Sacramento,95816,Male,No,No,No
6806-YDEUL,Sacramento,95817,Female,Yes,No,No
1735-XMJVH,Sacramento,95818,Male,No,Yes,Yes
6890-PFRQX,Sacramento,95819,Male,No,No,No
0222-CNVPT,Sacramento,95820,Male,Yes,No,No
5899-OUVKV,Sacramento,95821,Male,No,No,No
8681-ICONS,Sacramento,95822,Male,No,Yes,Yes
6234-PFPXL,Sacramento,95829,Male,No,Yes,No
4283-IVYCI,Sacramento,95832,Male,No,No,No
1866-OBPNR,Sacramento,95833,Male,No,Yes,Yes
8205-MQUGY,Sacramento,95834,Male,No,Yes,Yes
6979-TNDEU,Sacramento,95841,Female,No,No,No
9777-WJJPR,Sacramento,95842,Male,No,Yes,No
9495-SKLKD,Marysville,95901,Male,No,Yes,Yes
5067-DGXLL,Alleghany,95910,Male,No,No,No
9290-SHCMB,Brownsville,95919,Female,Yes,No,No
8695-WDYEA,Chico,95928,Male,No,No,No
8605-ITULD,Crescent Mills,95934,Female,No,No,No
6416-YJTTB,Downieville,95936,Male,No,No,No
4472-VESGY,Durham,95938,Female,No,Yes,Yes
3195-TQDZX,Elk Creek,95939,Male,No,No,No
3128-YOVTD,Forbestown,95941,Female,No,Yes,Yes
1728-CXQBE,Glenn,95943,Male,Yes,Yes,No
7041-TXQJH,Goodyears Bar,95944,Female,No,No,No
1769-GRUIK,Gridley,95948,Female,No,No,No
2811-POVEX,Live Oak,95953,Female,Yes,Yes,Yes
9314-IJWSQ,Meridian,95957,Female,No,Yes,Yes
6198-RTPMF,Oregon House,95962,Female,No,Yes,No
1925-GMVBW,Oroville,95965,Female,No,No,No
6184-DYUOB,Palermo,95968,Female,No,Yes,No
9327-QSDED,Quincy,95971,Male,No,No,No
1656-DRSMG,Chico,95973,Female,No,No,No
3012-VFFMN,Richvale,95974,Female,No,Yes,Yes
2984-AFWNC,Rough And Ready,95975,Female,No,No,No
8096-LOIST,Stirling City,95978,Female,No,No,No
7107-UBYKY,Sutter,95982,Female,No,Yes,Yes
4881-GQJTW,Taylorsville,95983,Male,No,No,No
7905-NJMXS,Williams,95987,Male,Yes,Yes,No
5071-FBJFS,Redding,96001,Female,No,Yes,Yes
2796-UUZZO,Redding,96002,Male,No,Yes,Yes
3794-NFNCH,Bella Vista,96008,Male,No,Yes,No
5522-NYKPB,Burney,96013,Male,No,Yes,Yes
9957-YODKZ,Canby,96015,Male,Yes,Yes,No
7776-QGYJC,Shasta Lake,96019,Female,No,Yes,Yes
9313-QOLTZ,Chester,96020,Male,No,No,No
4672-FOTSD,Dorris,96023,Male,No,No,No
9818-XQCUV,Dunsmuir,96025,Female,No,No,No
8259-NFJTV,Flournoy,96029,Female,No,Yes,Yes
3223-DWFIO,Forks Of Salmon,96031,Male,Yes,No,No
6968-GMKPR,French Gulch,96033,Female,No,No,No
1436-ZMJAN,Gerber,96035,Female,No,Yes,No
3292-PBZEJ,Greenview,96037,Male,Yes,No,No
0799-DDIHE,Grenada,96038,Female,No,Yes,Yes
2812-SFXMJ,Hat Creek,96040,Male,No,No,Yes
2782-JEEBU,Los Molinos,96055,Male,No,No,No
2720-FVBQP,Mccloud,96057,Female,No,Yes,Yes
7351-KYHQH,Montague,96064,Female,Yes,No,No
8246-SHFGA,Mount Shasta,96067,Male,No,No,No
0620-XEFWH,Oak Run,96069,Male,No,Yes,Yes
7321-VGNKU,Paskenta,96074,Female,No,Yes,No
3374-PZLXD,Blairsden Graeagle,96103,Male,No,No,No
4939-KYYPY,Coleville,96107,Male,No,No,No
6022-KOUQO,Eagleville,96110,Female,No,Yes,Yes
9504-DSHWM,Litchfield,96117,Male,No,No,No
5035-BVCXS,Loyalton,96118,Male,No,No,No
6267-DCFFZ,Madeline,96119,Female,Yes,Yes,No
2439-LYPMQ,Milford,96121,Male,Yes,Yes,No
1478-VPOAD,Calpine,96124,Female,No,No,No
1498-DQNRX,Westwood,96137,Female,No,Yes,No
9469-WEJBT,Carnelian Bay,96140,Male,No,Yes,No
7426-WEIJX,Olympic Valley,96146,Male,Yes,Yes,Yes
2851-MMUTZ,Tahoe Vista,96148,Female,No,No,No
3307-TLCUD,Los Angeles,90001,Male,No,Yes,No
8189-HBVRW,Los Angeles,90005,Female,No,No,No
4163-KIUHY,Los Angeles,90006,Male,No,No,No
1171-TYKUR,Los Angeles,90010,Male,No,Yes,No
3761-FLYZI,Los Angeles,90011,Female,Yes,Yes,No
1219-NNDDO,Los Angeles,90015,Female,No,No,No
9659-QEQSY,Los Angeles,90018,Female,No,No,No
5405-ZMYXQ,Los Angeles,90019,Female,No,No,No
0793-TWELN,Los Angeles,90026,Female,No,No,No
0999-QXNSA,Los Angeles,90029,Male,Yes,No,Yes
4422-QVIJA,Los Angeles,90035,Female,No,No,Yes
9365-SRSZE,Los Angeles,90036,Male,Yes,Yes,No
0274-JKUJR,Los Angeles,90040,Male,No,Yes,Yes
5740-YHGTW,Los Angeles,90041,Male,No,Yes,Yes
8158-WPEZG,Los Angeles,90061,Male,No,No,No
4918-FYJNT,Los Angeles,90063,Female,Yes,Yes,No
4854-CIDCF,Los Angeles,90065,Female,Yes,No,No
6435-SRWBJ,Los Angeles,90068,Female,No,No,No
1702-CCFNJ,Los Angeles,90077,Male,No,Yes,No
5515-RUGKN,Beverly Hills,90211,Male,No,No,No
2081-VEYEH,Compton,90221,Male,No,No,No
6407-UTSLV,Compton,90222,Female,Yes,No,No
7398-SKNQZ,Downey,90241,Female,No,Yes,No
5935-FCCNB,Downey,90242,Female,Yes,No,No
1958-RNRKS,El Segundo,90245,Male,No,Yes,No
5136-RGMZO,Gardena,90247,Male,No,No,No
1015-OWJKI,Lawndale,90260,Male,No,No,No
8887-IPQNC,Manhattan Beach,90266,Female,No,Yes,No
1222-KJNZD,Palos Verdes Peninsula,90274,Male,No,Yes,Yes
0106-GHRQR,Rancho Palos Verdes,90275,Male,No,No,No
1320-REHCS,Inglewood,90301,Male,Yes,No,No
1803-BGNBD,Santa Monica,90402,Female,No,No,No
2243-FNMMI,Torrance,90501,Male,No,No,No
9470-XCCEM,Torrance,90504,Male,No,Yes,Yes
6519-CFDBX,Torrance,90505,Female,No,No,No
3144-KMTWZ,Whittier,90606,Male,No,Yes,No
5207-PLSTK,La Habra,90631,Male,No,Yes,Yes
2155-AMQRX,Norwalk,90650,Female,No,No,No
5091-HFAZW,Santa Fe Springs,90670,Female,No,No,No
8623-ULFNQ,Cerritos,90703,Female,Yes,No,No
2586-CWXVV,Hawaiian Gardens,90716,Male,No,Yes,No
8401-EMUWF,Paramount,90723,Male,No,Yes,Yes
2474-LCNUE,Sunset Beach,90742,Female,No,Yes,No
6650-VJONK,Carson,90746,Male,No,No,No
2178-PMGCJ,Long Beach,90802,Male,No,No,No
6016-LVTJQ,Long Beach,90805,Female,No,Yes,Yes
2070-XYMFH,Long Beach,90815,Female,Yes,No,No
0817-HSUSE,Altadena,91001,Male,No,No,No
1663-MHLHE,Duarte,91010,Male,No,No,No
4450-MDZFX,Monrovia,91016,Male,No,Yes,Yes
7554-AKDQF,Sierra Madre,91024,Female,No,Yes,No
5423-BHIXO,Pasadena,91103,Female,No,No,No
6908-VVYHM,Pasadena,91104,Male,No,Yes,No
2959-EEXWB,Pasadena,91105,Female,No,Yes,Yes
3030-YDNRM,Pasadena,91107,Male,No,No,No
3402-XRIUO,Glendale,91201,Female,Yes,Yes,No
8286-AFUYI,Glendale,91203,Male,No,No,No
8356-WUAOJ,Glendale,91205,Female,No,Yes,No
8058-DMYRU,Glendale,91208,Male,Yes,No,No
6959-GQEGV,Canoga Park,91303,Male,No,No,No
3537-RYBHH,Northridge,91324,Female,Yes,Yes,No
0523-VNGTF,Sun Valley,91352,Female,Yes,No,No
3961-SXAXY,Thousand Oaks,91362,Male,No,No,No
3566-HJGPK,Woodland Hills,91367,Male,No,No,No
3062-ICYZQ,Oak Park,91377,Female,No,Yes,Yes
0463-WZZKO,Van Nuys,91406,Male,No,No,No
4524-QCSSM,Encino,91436,Male,No,No,No
5832-EXGTT,Burbank,91501,Male,No,Yes,Yes
7217-JYHOQ,Burbank,91505,Male,No,Yes,Yes
8069-YQQAJ,Studio City,91604,Male,No,No,No
1636-NTNCO,Valley Village,91607,Male,Yes,No,No
3466-WAESX,Rancho Cucamonga,91701,Male,No,No,Yes
9281-PKKZE,Azusa,91702,Female,No,Yes,No
7459-IMVYU,Chino Hills,91709,Male,No,No,No
8563-OYMQY,Covina,91722,Male,No,No,No
3318-NMQXL,El Monte,91731,Male,No,No,No
2272-UOINI,Rancho Cucamonga,91739,Female,No,No,No
6637-KYRCV,La Puente,91744,Female,No,Yes,Yes
5356-CSVSQ,La Verne,91750,Female,No,No,No
3221-CJMSG,Mira Loma,91752,Male,No,No,No
2801-NISEI,Mt Baldy,91759,Male,No,No,No
4623-ZKHLY,Ontario,91762,Male,No,Yes,No
8201-AAXCB,Ontario,91764,Male,No,Yes,Yes
1845-CSBRZ,Pomona,91766,Female,Yes,Yes,Yes
2018-QKYGT,San Gabriel,91775,Male,No,Yes,Yes
2792-VPPET,San Gabriel,91776,Male,No,No,No
3247-MHJKM,Upland,91784,Male,No,No,No
7243-LCGGZ,Alhambra,91801,Female,No,No,No
8267-KFGYD,Alhambra,91803,Male,No,No,Yes
9261-WDCAF,Bonita,91902,Male,No,No,No
7442-YGZFK,Campo,91906,Male,No,No,No
7449-HVPIV,Chula Vista,91913,Male,No,Yes,Yes
8735-IJJEG,Guatay,91931,Male,No,Yes,No
0564-MUUQK,Imperial Beach,91932,Female,No,Yes,Yes
0701-RFGFI,La Mesa,91941,Female,No,Yes,Yes
5619-PTMIK,Lemon Grove,91945,Female,No,Yes,No
3737-XBQDD,Mount Laguna,91948,Male,No,No,No
5882-CMAZQ,National City,91950,Female,No,Yes,Yes
5846-QFDFI,Pine Valley,91962,Female,No,Yes,Yes
7967-HYCDE,Spring Valley,91978,Male,No,No,No
3723-BFBGR,Borrego Springs,92004,Male,Yes,No,No
7892-QVYKW,El Cajon,92020,Female,No,Yes,Yes
5692-ICXLW,Escondido,92027,Male,Yes,No,No
1960-UYCNN,Julian,92036,Male,No,No,No
3190-FZATL,Lakeside,92040,Male,No,No,Yes
3365-SAIGS,Rancho Santa Fe,92067,Female,No,No,No
7020-OZKXZ,Vista,92084,Female,Yes,No,No
3977-QCRSL,Warner Springs,92086,Female,No,No,No
1492-QGCLU,San Diego,92109,Male,No,Yes,Yes
4418-LZMSV,San Diego,92113,Male,No,Yes,Yes
5155-AZQPB,San Diego,92114,Female,No,Yes,Yes
5989-PGKJB,San Diego,92121,Female,No,No,No
3090-LETTY,San Diego,92130,Male,No,No,Yes
5349-AZPEW,San Diego,92131,Female,No,Yes,Yes
8100-HZZLJ,Indio,92201,Female,No,No,Yes
8775-ERLNB,Indio,92203,Male,Yes,Yes,No
8309-IEYJD,Indian Wells,92210,Female,Yes,No,No
7361-YPXFS,Brawley,92227,Female,Yes,No,No
6557-BZXLQ,Cabazon,92230,Male,Yes,No,No
2538-OIMXF,Cathedral City,92234,Female,No,No,Yes
8543-MSDMF,Coachella,92236,Male,No,No,No
1170-SASML,Desert Hot Springs,92240,Female,No,Yes,No
2038-LLMLM,El Centro,92243,Female,No,No,No
1216-BGTSP,Imperial,92251,Male,No,No,No
4138-NAXED,Joshua Tree,92252,Male,No,No,No
7483-IQWIB,Morongo Valley,92256,Male,No,Yes,Yes
5153-RTHKF,Palm Springs,92264,Female,No,No,No
9079-LWTFD,Pioneertown,92268,Male,No,No,No
3061-BCKYI,Thousand Palms,92276,Male,No,No,No
7901-TBKJX,Twentynine Palms,92278,Male,Yes,No,No
5804-HYIEZ,Winterhaven,92283,Male,No,Yes,Yes
5934-TSSAU,Landers,92285,Female,No,Yes,Yes
3486-KHMLI,Adelanto,92301,Male,No,No,Yes
6661-EIPZC,Grand Terrace,92313,Female,No,Yes,Yes
5555-RNPGT,Bloomington,92316,Male,No,No,Yes
1057-FOGLZ,Calimesa,92320,Female,No,No,No
8087-LGYHQ,Crestline,92325,Male,No,No,No
4137-BTIKL,Daggett,92327,Male,No,No,No
2190-BCXEC,Death Valley,92328,Female,No,Yes,No
2911-WDXMV,Fontana,92335,Male,No,No,Yes
7206-PQBBZ,Fontana,92336,Male,Yes,Yes,No
7422-WNBTY,Green Valley Lake,92341,Male,No,Yes,No
0842-IWYCP,Helendale,92342,Female,No,No,No
3744-ZBHON,Highland,92346,Female,No,No,No
7707-PYBBH,Lucerne Valley,92356,Male,No,No,No
9779-DPNEJ,Nipton,92364,Female,No,Yes,Yes
0673-IGUQO,Phelan,92371,Male,No,No,No
8819-IMISP,Redlands,92373,Male,No,No,No
5858-EAFCZ,Rialto,92377,Male,No,No,No
1163-ONYEY,Shoshone,92384,Male,No,Yes,Yes
8974-OVACP,Yermo,92398,Female,No,No,No
4010-YLMVT,Yucaipa,92399,Female,No,No,No
1379-FRVEB,San Bernardino,92401,Male,No,No,Yes
8160-HOWOX,San Bernardino,92407,Female,No,No,No
6648-INWPS,San Bernardino,92410,Male,No,Yes,Yes
1763-WQFUK,Riverside,92503,Male,No,No,No
1391-UBDAR,Riverside,92504,Male,No,No,No
2023-VQFDL,Riverside,92506,Male,No,No,No
1345-GKDZZ,Riverside,92507,Male,No,No,Yes
5628-FCGYG,Riverside,92509,Male,No,No,No
0248-IPDFW,Lake Elsinore,92530,Female,No,No,No
7978-DKUQH,Lake Elsinore,92532,Female,No,Yes,No
6635-CPNUN,Moreno Valley,92553,Male,No,Yes,No
3995-WFCSM,San Jacinto,92582,Female,No,No,No
1895-QTKDO,San Jacinto,92583,Female,No,No,No
2038-OEQZH,Menifee,92584,Male,No,No,No
6844-DZKRF,Irvine,92604,Male,No,No,No
3689-MOZGR,Irvine,92618,Female,No,No,No
6131-IUNXN,Huntington Beach,92646,Female,No,Yes,Yes
8548-AWOFC,Huntington Beach,92647,Male,No,Yes,No
4365-MSDYN,San Clemente,92672,Male,No,Yes,No
8495-LJDFO,Rancho Santa Margarita,92688,Female,Yes,No,No
1302-UHBDD,Ladera Ranch,92694,Male,Yes,No,No
8378-LKJAF,Santa Ana,92704,Male,No,Yes,Yes
3496-LFSZU,Anaheim,92801,Male,No,Yes,No
8097-VBQTZ,Anaheim,92806,Male,No,No,No
3420-ZDBMA,Brea,92821,Male,Yes,No,No
1393-IMKZG,Fullerton,92831,Female,No,No,No
1013-QCWAM,Garden Grove,92841,Female,Yes,Yes,No
9554-DFKIC,Villa Park,92861,Male,No,Yes,Yes
5527-ACHSO,Orange,92865,Female,No,No,No
1399-UBQIU,Orange,92867,Male,No,No,No
9537-VHDTA,Corona,92879,Female,No,No,Yes
3126-WQMGH,Yorba Linda,92887,Female,No,Yes,No
0093-EXYQL,Ojai,93023,Female,Yes,No,No
8064-RAVOH,Oxnard,93030,Male,No,No,Yes
9168-INPSZ,Port Hueneme,93041,Female,Yes,Yes,No
0015-UOCOJ,Simi Valley,93063,Female,Yes,No,No
2754-SDJRD,Somis,93066,Female,Yes,No,No
8963-JLGJT,Santa Barbara,93105,Male,No,No,Yes
1465-LNTLJ,Santa Barbara,93109,Male,Yes,Yes,No
2135-DQWAQ,Santa Barbara,93111,Female,No,No,No
4706-DGAHW,California Hot Springs,93207,Male,Yes,No,No
4813-HQMGZ,Ducor,93218,Female,No,Yes,No
4947-DSMXK,Farmersville,93223,Male,No,Yes,Yes
7245-NIIWQ,Fellows,93224,Female,No,No,No
8552-OBVRU,Ivanhoe,93235,Female,Yes,Yes,Yes
9367-OIUXP,Laton,93242,Male,No,No,No
7928-VJYAB,Lemoore,93245,Male,No,Yes,Yes
9776-OJUZI,Lost Hills,93249,Female,Yes,No,No
3097-PYWXL,New Cuyama,93254,Female,No,Yes,Yes
0869-PAPRP,Pixley,93256,Female,Yes,Yes,No
4238-JSSWH,Porterville,93257,Female,Yes,Yes,No
1104-FEJAM,Richgrove,93261,Male,No,Yes,Yes
4981-FLTMF,Springville,93265,Female,No,Yes,Yes
9121-PHQSR,Stratford,93266,Male,Yes,Yes,No
3113-IWHLC,Strathmore,93267,Male,No,No,No
1552-AAGRX,Visalia,93277,Female,No,No,No
2637-FKFSY,Wasco,93280,Female,No,Yes,No
7874-ECPQJ,Wofford Heights,93285,Female,No,No,Yes
2683-JXWQQ,Visalia,93291,Male,No,Yes,Yes
8739-XNIKG,Bakersfield,93301,Female,No,No,No
3981-QSVQI,Bakersfield,93305,Male,No,No,No
2789-HQBOU,Bakersfield,93306,Male,No,No,No
3450-WXOAT,Bakersfield,93309,Male,No,No,No
2616-UUTFK,Bakersfield,93313,Male,No,Yes,No
7989-AWGEH,San Luis Obispo,93405,Male,No,Yes,Yes
4373-VVHQL,Arroyo Grande,93420,Male,No,No,No
4559-UWIHT,Atascadero,93422,Male,No,Yes,No
7268-IGMFD,Avila Beach,93424,Male,Yes,No,No
2712-SYWAY,Creston,93432,Female,No,No,No
9101-NTIXF,Lompoc,93436,Male,No,No,No
9308-ANMVE,Los Olivos,93441,Male,No,No,Yes
3413-DHLPB,Oceano,93445,Male,No,Yes,Yes
3787-TRIAL,San Ardo,93450,Male,No,Yes,Yes
2573-GYRUU,San Miguel,93451,Male,Yes,Yes,No
5156-UMKOW,San Simeon,93452,Female,No,No,Yes
1247-QBVSH,Santa Margarita,93453,Female,No,Yes,Yes
6734-GMPVK,Santa Maria,93454,Male,No,No,No
9822-OAOVB,Santa Maria,93455,Female,No,No,No
7318-EIVKO,Shandon,93461,Male,No,No,No
3771-PZOBW,Solvang,93463,Male,No,No,No
7389-KBFIT,Big Pine,93513,Female,No,Yes,Yes
7176-WIONM,Bishop,93514,Female,No,Yes,No
5141-ZUVBH,Boron,93516,Female,No,No,Yes
1089-HDMKP,Bridgeport,93517,Male,Yes,No,Yes
7623-HKYRK,Caliente,93518,Male,No,No,Yes
3503-TYDAY,Keene,93531,Female,No,Yes,No
4307-KWMXE,Llano,93544,Male,No,No,No
0141-YEAYS,Lone Pine,93545,Female,Yes,No,No
3694-DELSO,Olancha,93549,Male,No,Yes,Yes
3893-JRNFS,Palmdale,93550,Male,No,No,No
9603-OAIHC,Palmdale,93551,Male,Yes,No,No
0142-GVYSN,Randsburg,93554,Male,No,No,No
1049-FYSYG,Ridgecrest,93555,Female,No,Yes,No
1465-WCZVT,Badger,93603,Female,No,Yes,Yes
9481-SFCQY,Bass Lake,93604,Female,No,No,Yes
6360-SVNWV,Big Creek,93605,Female,Yes,No,No
0567-GGCAC,Biola,93606,Female,No,No,No
2171-UDMFD,Chowchilla,93610,Male,No,Yes,Yes
9050-IKDZA,Clovis,93611,Female,Yes,No,No
0187-WZNAB,Del Rey,93616,Female,No,Yes,Yes
1475-VWVDO,Dos Palos,93620,Male,No,No,No
1357-MVDOZ,Firebaugh,93622,Male,No,Yes,Yes
1197-BVMVG,Friant,93626,Female,Yes,No,No
7140-ADSMJ,Los Banos,93635,Male,No,No,No
2585-KTFRE,Mendota,93640,Male,No,No,Yes
7994-UYIVZ,Miramonte,93641,Male,No,Yes,No
6164-HXUGH,Raymond,93653,Female,No,Yes,Yes
5630-IXDXV,Reedley,93654,Female,No,No,No
1212-GLHMD,San Joaquin,93660,Male,No,No,No
7878-JGDKK,Selma,93662,Male,No,No,No
9588-OZDMQ,Tollhouse,93667,Female,No,Yes,No
6476-EPYZR,Wishon,93669,Male,No,Yes,Yes
6620-HVDUJ,Fresno,93701,Male,No,No,No
1552-TKMXS,Fresno,93705,Female,No,Yes,No
