CustomerID,Tenure Months,Multiple Lines,Contract,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason
5552-ZNFSJ,1,No,Month-to-month,45.3,45.3,Yes,66,4568,Don't know
2223-KAGMX,15,No,Month-to-month,19.4,289.3,Yes,87,5379,Don't know
7321-PKUYW,11,Yes,Month-to-month,90.15,987.95,Yes,66,5250,Competitor offered higher download speeds
2833-SLKDQ,1,No,Month-to-month,45.05,45.05,Yes,98,4094,Network reliability
7595-EUIVN,1,No,Month-to-month,75.8,75.8,Yes,70,3940,Network reliability
2026-TGDHM,7,No,Month-to-month,79.3,523.15,Yes,69,3830,Network reliability
4030-VPZBD,2,No phone service,Month-to-month,30.9,59.05,Yes,98,2860,Network reliability
6818-WOBHJ,68,Yes,Month-to-month,89.6,6127.6,Yes,69,5651,Network reliability
9134-CEQMF,7,No,Month-to-month,89.5,676.7,Yes,89,3077,Network reliability
7993-PYKOF,8,No,Month-to-month,75,632.95,Yes,80,2587,Network reliability
5027-XWQHA,6,No,Month-to-month,44.75,270.95,Yes,78,2087,Network reliability
4566-QVRRW,11,No,Month-to-month,44.05,483.7,Yes,84,3200,Network reliability
8519-IMDHU,15,Yes,Month-to-month,85.6,1345.55,Yes,83,4981,Network reliability
3372-KWFBM,16,Yes,Month-to-month,86.6,1281,Yes,81,2508,Network reliability
7831-QGOXH,18,Yes,Month-to-month,85.2,1553.9,Yes,77,3326,Don't know
6393-WRYZE,34,Yes,Month-to-month,97.65,3207.55,Yes,87,3979,Don't know
6599-RCLCJ,47,Yes,Month-to-month,109.55,5124.55,Yes,90,5863,Don't know
1725-MIMXW,1,No,Month-to-month,19.45,19.45,Yes,78,5687,Poor expertise of phone support
0031-PVLZI,4,No,Month-to-month,20.35,76.35,Yes,81,4133,Competitor had better devices
7206-GZCDC,1,No,Month-to-month,69.25,69.25,Yes,75,4371,Competitor offered higher download speeds
1768-ZAIFU,1,No phone service,Month-to-month,25.2,25.2,Yes,67,5688,Competitor made better offer
4671-LXRDQ,2,No,Month-to-month,45,96.45,Yes,93,5704,Competitor had better devices
1934-SJVJK,1,No,Month-to-month,20.15,20.15,Yes,70,4103,Competitor had better devices
3838-OZURD,66,Yes,Month-to-month,105,7133.25,Yes,96,5723,Competitor offered higher download speeds
9269-CQOOL,3,No,Month-to-month,54.7,169.45,Yes,66,3335,Competitor offered higher download speeds
2845-HSJCY,14,Yes,Month-to-month,87.25,1258.6,Yes,78,4786,Competitor offered higher download speeds
1184-PJVDB,10,No,Month-to-month,79.95,857.2,Yes,68,5640,Competitor offered more data
9415-DPEWS,18,Yes,Month-to-month,88.35,1639.3,Yes,96,5727,Competitor offered more data
7943-RQCHR,9,Yes,Month-to-month,94.75,889.9,Yes,83,2893,Competitor offered more data
3793-MMFUH,13,Yes,Month-to-month,95.05,1290,Yes,97,2230,Competitor made better offer
3249-ZPQRG,4,Yes,Month-to-month,78.45,330.05,Yes,67,5048,Competitor made better offer
2568-BRGYX,4,No,Month-to-month,70.2,237.95,Yes,92,5094,Competitor had better devices
7721-JXEAW,59,No phone service,Month-to-month,41.05,2452.7,Yes,70,4324,Competitor offered higher download speeds
7249-WBIYX,10,Yes,Month-to-month,85.6,813.85,Yes,70,5146,Competitor offered more data
6567-HOOPW,1,No,Month-to-month,79.2,79.2,Yes,76,4363,Competitor made better offer
3334-CTHOL,1,Yes,Month-to-month,49.95,49.95,Yes,71,2041,Competitor had better devices
4704-ERYFC,22,No,Month-to-month,69.25,1554,Yes,85,2159,Competitor offered higher download speeds
8621-MNIHH,34,Yes,Month-to-month,94.25,3217.55,Yes,88,3369,Competitor offered higher download speeds
5419-CONWX,4,No,Month-to-month,99.8,442.85,Yes,89,2268,Competitor offered more data
6240-EURKS,18,No phone service,Month-to-month,35,553,Yes,76,2649,Competitor offered more data
6960-HVYXR,1,Yes,Month-to-month,76,76,Yes,72,2567,Competitor made better offer
7024-OHCCK,2,Yes,Month-to-month,93.85,170.85,Yes,72,4193,Don't know
7861-UVUFT,15,No,Month-to-month,84.3,1308.4,Yes,86,4003,Competitor had better devices
5357-TZHPP,9,Yes,Month-to-month,84.4,732.5,Yes,83,5745,Competitor offered higher download speeds
0680-DFNNY,15,Yes,Month-to-month,101.1,1504.05,Yes,97,2055,Competitor offered more data
7767-UXAGJ,1,Yes,Month-to-month,50.45,50.45,Yes,68,2928,Competitor made better offer
1571-SAVHK,12,Yes,Month-to-month,99.95,1132.75,Yes,80,5598,Competitor had better devices
9546-CQJSU,2,Yes,Month-to-month,91.4,193.6,Yes,80,5100,Competitor had better devices
0506-LVNGN,5,No,Month-to-month,75.55,349.65,Yes,97,4028,Competitor offered higher download speeds
2951-QOQTK,4,Yes,Month-to-month,80.8,332.45,Yes,72,5436,Competitor offered higher download speeds
3473-XIIIT,16,Yes,Month-to-month,100,1534.75,Yes,68,3794,Competitor offered higher download speeds
7893-IXHRQ,1,No,Month-to-month,20.55,20.55,Yes,87,5636,Competitor offered more data
2952-QAYZF,5,Yes,Month-to-month,85.3,424.15,Yes,81,2264,Competitor offered more data
4763-PGDPO,4,No,Month-to-month,70.4,281,Yes,88,4494,Competitor offered more data
5394-SVGJV,37,Yes,Month-to-month,98.8,3475.55,Yes,82,3066,Competitor made better offer
9283-LZQOH,13,Yes,Month-to-month,74.4,896.75,Yes,89,3687,Competitor made better offer
7079-QRCBC,24,Yes,Month-to-month,98.75,2407.3,Yes,85,4016,Competitor had better devices
9851-QXEEQ,41,Yes,Month-to-month,104.7,4346.4,Yes,84,3316,Competitor offered more data
9809-IMGCQ,22,Yes,Month-to-month,96.7,2082.95,Yes,93,4458,Competitor made better offer
5208-HFSBT,2,No,Month-to-month,55.05,102.75,Yes,81,5855,Competitor had better devices
3254-YRILK,19,Yes,Month-to-month,88.2,1775.8,Yes,69,5683,Competitor had better devices
0529-ONKER,15,Yes,Month-to-month,75.65,1146.65,Yes,96,2099,Competitor offered higher download speeds
5240-IJOQT,1,Yes,Month-to-month,74.7,74.7,Yes,88,3348,Competitor offered higher download speeds
1092-GANHU,17,No,Month-to-month,76.65,1313.55,Yes,87,3182,Competitor offered more data
0661-XEYAN,1,No phone service,Month-to-month,25.8,25.8,Yes,97,3884,Competitor offered more data
7881-EVUAD,2,No phone service,Month-to-month,42.6,72.4,Yes,79,4648,Competitor offered more data
5766-XQXMQ,29,No,Month-to-month,68.85,1970.5,Yes,79,5449,Competitor made better offer
3703-VAVCL,2,No,Month-to-month,90,190.05,Yes,99,3902,Competitor made better offer
8519-QJGJD,14,No,Month-to-month,75.35,1025.95,Yes,71,4995,Attitude of service provider
6326-MTTXK,8,Yes,Month-to-month,100.85,819.55,Yes,97,3849,Attitude of service provider
0330-IVZHA,5,No,Month-to-month,69.95,330.15,Yes,81,2969,Attitude of service provider
4237-RLAQD,1,No,Month-to-month,45.85,45.85,Yes,94,5930,Attitude of support person
3186-BAXNB,1,No,Month-to-month,91.7,91.7,Yes,71,4319,Attitude of service provider
0637-YLETY,16,Yes,Month-to-month,95.6,1555.65,Yes,96,5915,Attitude of service provider
1157-BQCUW,1,Yes,Month-to-month,74.95,74.95,Yes,82,2591,Attitude of service provider
2660-EMUBI,10,Yes,Month-to-month,95.35,898.35,Yes,75,5353,Attitude of support person
7675-OZCZG,3,No,Month-to-month,45,127.1,Yes,77,4145,Competitor made better offer
2003-CKLOR,66,No,Month-to-month,99.5,6710.5,Yes,73,4001,Moved
1205-WNWPJ,7,No,Month-to-month,59.5,415.95,Yes,91,4661,Moved
9391-EOYLI,12,No,Month-to-month,80.45,950.2,Yes,69,5374,Competitor made better offer
8387-MOJJT,42,No,Month-to-month,77.95,3384,Yes,82,5396,Competitor made better offer
2761-OCIAX,2,No,Month-to-month,74.7,165.4,Yes,81,2803,Competitor made better offer
3068-OMWZA,1,Yes,Month-to-month,88.8,88.8,Yes,91,3106,Competitor made better offer
6032-KRXXO,30,No,Month-to-month,90.25,2755.35,Yes,84,5654,Competitor made better offer
7459-RRWQZ,15,Yes,Month-to-month,64.65,994.55,Yes,89,4780,Competitor made better offer
4154-AQUGT,13,No,Month-to-month,89.05,1169.35,Yes,82,3861,Competitor made better offer
8017-LXHFA,23,No,Month-to-month,94.75,2293.6,Yes,95,2740,Competitor made better offer
6352-TWCAU,35,Yes,Month-to-month,86.45,3029.1,Yes,68,5874,Competitor made better offer
1262-OPMFY,9,No,Month-to-month,75.75,655.9,Yes,96,5105,Competitor made better offer
4248-QPAVC,17,Yes,Month-to-month,85.35,1463.45,Yes,70,3209,Competitor made better offer
4690-LLKUA,17,No,Month-to-month,45.05,770.6,Yes,65,3797,Extra data charges
3331-HQDTW,34,Yes,Month-to-month,109.8,3587.25,Yes,78,3410,Extra data charges
9490-DFPMD,42,Yes,Month-to-month,84.65,3541.35,Yes,76,4871,Extra data charges
5442-XSDCW,11,No,Month-to-month,79.5,868.5,Yes,68,3469,Extra data charges
3049-NDXFL,1,Yes,Month-to-month,85.8,85.8,Yes,99,2850,Extra data charges
8580-AECUZ,1,No,Month-to-month,79.1,79.1,Yes,84,5001,Extra data charges
7963-GQRMY,3,No,Month-to-month,44.3,134.5,Yes,88,4903,Extra data charges
1228-FZFRV,50,Yes,Month-to-month,105.95,5341.8,Yes,79,5536,Extra data charges
2058-DCJBE,5,No,Month-to-month,69.75,324.6,Yes,99,3965,Extra data charges
5364-XYIRR,51,Yes,Month-to-month,94.65,4812.75,Yes,100,4747,Extra data charges
4829-AUOAX,46,Yes,Month-to-month,96.05,4399.5,Yes,77,2712,Extra data charges
5047-LHVLY,1,No,Month-to-month,50.15,50.15,Yes,98,3438,Extra data charges
9158-VCTQB,41,Yes,Month-to-month,113.6,4594.95,Yes,96,4963,Extra data charges
6311-UEUME,29,No,Month-to-month,78.9,2384.15,Yes,90,3249,Extra data charges
6839-ITVZJ,26,Yes,Month-to-month,60.05,1616.15,Yes,71,2039,Don't know
0375-HVGXO,1,No phone service,Month-to-month,34.7,34.7,Yes,81,4476,Don't know
8593-WHYHV,3,Yes,Month-to-month,85.3,264.8,Yes,67,4934,Don't know
4423-YLHDV,21,Yes,Month-to-month,104.4,2200.25,Yes,67,5570,Attitude of support person
0107-YHINA,1,Yes,Month-to-month,99.75,99.75,Yes,93,4214,Attitude of support person
8640-SDGKB,4,No,Month-to-month,74.4,299.7,Yes,69,3633,Attitude of support person
4116-TZAQJ,9,No,Month-to-month,74.25,639.65,Yes,76,5393,Attitude of support person
3877-JRJIP,1,Yes,Month-to-month,59.85,59.85,Yes,71,4017,Attitude of support person
8375-DKEBR,1,No,Month-to-month,69.6,69.6,Yes,96,3438,Attitude of support person
7511-YMXVQ,9,No phone service,Month-to-month,45.4,418.8,Yes,81,5028,Attitude of support person
7551-JOHTI,1,No,Month-to-month,19.5,19.5,Yes,77,5211,Attitude of support person
9804-ICWBG,1,No,Month-to-month,69.9,69.9,Yes,88,3349,Attitude of support person
5318-IXUZF,2,No,Month-to-month,87.15,183.75,Yes,72,4149,Don't know
3198-VELRD,3,Yes,Month-to-month,84.75,264.85,Yes,100,2014,Attitude of support person
9436-ZBZCT,14,Yes,Month-to-month,89.95,1178.4,Yes,97,5463,Attitude of support person
7279-BUYWN,41,Yes,Month-to-month,113.2,4689.5,Yes,89,3380,Attitude of support person
7156-MHUGY,13,No,Month-to-month,90.5,1201.15,Yes,76,5394,Attitude of support person
7198-GLXTC,2,No,Month-to-month,79,143.65,Yes,92,5239,Attitude of support person
8380-PEFPE,1,No,Month-to-month,71.65,71.65,Yes,93,2377,Attitude of support person
5687-DKDTV,4,No,Month-to-month,20.35,77.5,Yes,76,5984,Attitude of support person
7530-HDYDS,38,No,Month-to-month,84.25,3264.5,Yes,70,2885,Attitude of support person
3096-IZETN,12,No,Month-to-month,78.1,947.3,Yes,89,4741,Attitude of support person
5922-ABDVO,19,Yes,Month-to-month,89.65,1761.05,Yes,74,3046,Attitude of support person
9172-ANCRX,10,Yes,Month-to-month,98.7,973.25,Yes,68,5561,Attitude of support person
6910-HADCM,1,No,Month-to-month,76.35,76.35,Yes,67,5613,Attitude of support person
4816-LXZYW,23,Yes,Month-to-month,79.15,1676.95,Yes,68,5216,Attitude of support person
9606-PBKBQ,32,Yes,Month-to-month,85,2642.05,Yes,94,4584,Attitude of support person
3536-IQCTX,32,Yes,Month-to-month,85.3,2661.1,Yes,75,2712,Attitude of support person
4911-BANWH,31,Yes,Month-to-month,86.55,2697.4,Yes,74,4198,Attitude of support person
8496-EJAUI,19,No,Month-to-month,73.85,1424.5,Yes,89,2251,Attitude of support person
3132-TVFDZ,57,No phone service,Month-to-month,44.85,2572.95,Yes,82,5172,Attitude of support person
8080-DDEMJ,1,No,Month-to-month,45.1,45.1,Yes,79,4499,Attitude of support person
6365-MTGZX,24,No,Month-to-month,96,2122.45,Yes,71,3068,Attitude of support person
1349-WXNGG,1,No,Month-to-month,20.05,20.05,Yes,66,4710,Attitude of support person
0621-TWIEM,10,No,Month-to-month,45.55,402.6,Yes,67,4097,Attitude of support person
2485-ITVKB,2,No phone service,Month-to-month,35.1,68.75,Yes,78,2643,Attitude of support person
3669-OYSJI,1,No,Month-to-month,46.2,46.2,Yes,76,4167,Attitude of support person
1612-EOHDH,1,No,Month-to-month,45.15,45.15,Yes,89,5828,Attitude of support person
6702-OHFWR,1,No phone service,Month-to-month,43.3,43.3,Yes,91,4972,Don't know
4510-PYUSH,38,No,Month-to-month,57.15,2250.65,Yes,75,3110,Attitude of support person
7517-SAWMO,19,No,Month-to-month,73.2,1441.1,Yes,97,4718,Attitude of support person
4143-HHPMK,52,No,Month-to-month,85.35,4338.6,Yes,98,6402,Attitude of support person
7054-LGEQW,1,No,Month-to-month,45.95,45.95,Yes,69,4888,Attitude of support person
0923-PNFUB,3,No,Month-to-month,83.75,247.25,Yes,65,4852,Attitude of support person
3494-JCHRQ,1,No,Month-to-month,70.05,70.05,Yes,69,2699,Attitude of support person
6474-FVJLC,2,Yes,Month-to-month,86,165.45,Yes,77,4546,Attitude of support person
8840-DQLGN,35,Yes,Month-to-month,100.5,3653.35,Yes,81,4745,Attitude of support person
4547-LYTDD,16,Yes,Month-to-month,72.65,1194.3,Yes,73,2850,Attitude of support person
6770-XUAGN,1,No,Month-to-month,21,21,Yes,90,3753,Attitude of support person
4193-ORFCL,1,No,Month-to-month,45.1,45.1,Yes,70,2740,Attitude of support person
7776-QWNFX,30,No,Month-to-month,50.4,1527.5,Yes,83,4795,Attitude of support person
6689-TCZHQ,5,No,Month-to-month,78.95,378.4,Yes,65,4054,Attitude of support person
3143-ILDAL,56,Yes,Month-to-month,94.45,5124.6,Yes,96,4830,Attitude of support person
4720-VSTSI,44,Yes,Month-to-month,84.8,3862.55,Yes,66,3997,Attitude of support person
3946-MHCZW,1,No,Month-to-month,50.9,50.9,Yes,83,5111,Attitude of support person
6651-AZVTJ,49,Yes,Month-to-month,99.8,4872.45,Yes,83,6088,Attitude of support person
4566-GOLUK,47,Yes,Month-to-month,107.35,5118.95,Yes,98,3620,Attitude of support person
2484-DGXPZ,31,No,Month-to-month,19.55,658.95,Yes,67,2687,Attitude of support person
4587-NUKOX,3,No,Month-to-month,79.1,246.5,Yes,74,5339,Attitude of support person
0420-BWTPW,8,No phone service,Month-to-month,25.5,215.2,Yes,78,5578,Attitude of support person
8183-ONMXC,2,No,Month-to-month,80.75,159.45,Yes,87,2176,Attitude of support person
9614-RMGHA,65,Yes,Month-to-month,91.85,5940.85,Yes,82,5530,Attitude of support person
5054-IEXZT,1,No,Month-to-month,75.35,75.35,Yes,90,5284,Attitude of support person
5834-ASPWA,1,Yes,Month-to-month,75.45,75.45,Yes,74,5518,Attitude of support person
3948-XHGNA,24,No,Month-to-month,49.55,1210.4,Yes,80,5005,Attitude of support person
5445-UTODQ,7,No,Month-to-month,81.1,576.65,Yes,87,3238,Don't know
1024-VRZHF,11,Yes,Month-to-month,74.95,825.7,Yes,70,2044,Attitude of support person
9497-QCMMS,1,Yes,Month-to-month,93.55,93.55,Yes,81,5536,Competitor made better offer
0348-SDKOL,58,Yes,Month-to-month,102.1,5885.4,Yes,96,4415,Moved
4373-MAVJG,14,Yes,Month-to-month,90.9,1259,Yes,70,5148,Moved
8901-HJXTF,12,No phone service,Month-to-month,29.2,309.1,Yes,94,3747,Moved
5419-KLXBN,25,No,Month-to-month,89.15,2257.75,Yes,97,5853,Competitor offered higher download speeds
4514-GFCFI,16,Yes,Month-to-month,84.75,1350.15,Yes,99,5136,Competitor offered higher download speeds
9828-AOQLM,1,No,Month-to-month,45.7,45.7,Yes,99,3187,Competitor offered higher download speeds
8000-REIQB,1,No,Month-to-month,69.95,69.95,Yes,94,3208,Competitor offered higher download speeds
7615-ESMYF,2,No phone service,Month-to-month,44.6,97.1,Yes,70,5482,Competitor offered higher download speeds
3858-VOBET,23,Yes,Month-to-month,74.95,1710.45,Yes,89,5897,Competitor offered higher download speeds
8565-CLBZW,24,Yes,Month-to-month,89.85,2165.05,Yes,95,2050,Competitor offered higher download speeds
0224-HJAPT,5,Yes,Month-to-month,47.15,223.15,Yes,82,2857,Competitor offered higher download speeds
8086-OVPWV,2,No,Month-to-month,80.2,181.1,Yes,99,2384,Competitor offered higher download speeds
9430-FRQOC,4,Yes,Month-to-month,87.1,341.45,Yes,80,5587,Competitor offered higher download speeds
3074-GQWYX,5,Yes,Month-to-month,75.9,357.75,Yes,87,3520,Competitor offered higher download speeds
6845-RGTYS,47,Yes,Month-to-month,98.75,4533.7,Yes,80,4622,Product dissatisfaction
8861-HGGKB,10,Yes,Month-to-month,86.45,830.85,Yes,80,5699,Product dissatisfaction
7065-YUNRY,1,No,Month-to-month,45.3,45.3,Yes,69,3049,Product dissatisfaction
4795-KTRTH,5,Yes,Month-to-month,81,371.65,Yes,99,4287,Product dissatisfaction
3753-TSEMP,15,No,Month-to-month,88.15,1390.6,Yes,79,2524,Product dissatisfaction
8305-VHZBZ,1,No,Month-to-month,20.2,20.2,Yes,92,4325,Product dissatisfaction
9172-JITSM,26,No,Month-to-month,90.8,2361.8,Yes,75,2641,Don't know
6298-QDFNH,22,Yes,Month-to-month,79.35,1730.35,Yes,68,4718,Product dissatisfaction
9961-JBNMK,21,No,Month-to-month,96.8,2030.3,Yes,87,4317,Product dissatisfaction
6173-ITPWD,47,Yes,Month-to-month,83.35,4065,Yes,98,2516,Product dissatisfaction
9734-UYXQI,2,Yes,Month-to-month,49.4,106.55,Yes,97,5115,Product dissatisfaction
2189-UXTKY,22,Yes,Month-to-month,79.2,1742.75,Yes,91,3410,Product dissatisfaction
4958-GZWIY,7,No,Month-to-month,48.7,340.25,Yes,98,2984,Don't know
6356-ELRKD,1,No,Month-to-month,95.6,95.6,Yes,79,4091,Don't know
8624-GIOUT,49,Yes,Month-to-month,59.75,2934.3,Yes,78,6006,Don't know
6179-GJPSO,43,No,Month-to-month,108.15,4600.7,Yes,86,2833,Poor expertise of online support
3177-LASXD,1,No,Month-to-month,71.35,71.35,Yes,77,2619,Poor expertise of phone support
4897-QSUYC,1,No,Month-to-month,20.15,20.15,Yes,86,4939,Attitude of support person
1084-UQCHV,1,No,Month-to-month,69.75,69.75,Yes,66,2901,Attitude of support person
8290-YWKHZ,32,Yes,Month-to-month,93.2,2931,Yes,90,5247,Attitude of service provider
2955-BJZHG,17,No,Month-to-month,80.85,1400.85,Yes,77,5174,Attitude of service provider
3806-DXQOM,4,No phone service,Month-to-month,33.65,137.85,Yes,95,2563,Attitude of service provider
9300-RENDD,1,No,Month-to-month,79.95,79.95,Yes,99,4815,Attitude of support person
0761-AETCS,1,No,Month-to-month,19.3,19.3,Yes,92,3236,Attitude of support person
3106-ULWFW,8,Yes,Month-to-month,85.2,627.4,Yes,95,2887,Attitude of service provider
0925-VYDLG,3,Yes,Month-to-month,75.25,242,Yes,83,5898,Attitude of service provider
4349-GFQHK,1,Yes,Month-to-month,54.35,54.35,Yes,87,4212,Attitude of service provider
7802-EFKNY,5,No phone service,Month-to-month,24.95,100.4,Yes,79,5865,Attitude of support person
9787-XVQIU,1,Yes,Month-to-month,75.3,75.3,Yes,100,3596,Attitude of support person
8051-HJRLT,1,No,Month-to-month,70.55,70.55,Yes,82,2146,Attitude of service provider
3023-GFLBR,33,Yes,Month-to-month,86.15,2745.7,Yes,66,3336,Attitude of service provider
0524-IAVZO,30,Yes,Month-to-month,85,2624.25,Yes,97,3698,Don't know
2737-YNGYW,2,No,Month-to-month,80.55,184.1,Yes,69,2856,Attitude of support person
5159-YFPKQ,2,No,Month-to-month,75.8,160.75,Yes,98,5270,Attitude of support person
4021-RQSNY,29,Yes,Month-to-month,98.5,3004.15,Yes,72,5137,Attitude of service provider
9061-TIHDA,13,Yes,Month-to-month,95.25,1233.65,Yes,97,2982,Attitude of service provider
8699-ASUFO,7,Yes,Month-to-month,74.4,527.9,Yes,96,4969,Attitude of service provider
7927-AUXBZ,30,No,Month-to-month,85.15,2555.9,Yes,76,4417,Attitude of support person
4695-WJZUE,2,Yes,Month-to-month,88.55,179.25,Yes,80,3685,Attitude of support person
7619-ODSGN,24,Yes,Month-to-month,54.75,1338.15,Yes,97,5699,Attitude of support person
3988-RQIXO,1,No,Month-to-month,91.3,91.3,Yes,71,2371,Attitude of service provider
2514-GINMM,1,No,Month-to-month,79.5,79.5,Yes,92,4490,Attitude of service provider
5931-FLJJF,7,No,Month-to-month,70.1,467.55,Yes,83,3669,Attitude of service provider
3207-OYBWH,57,Yes,Month-to-month,95.25,5427.05,Yes,86,6259,Attitude of support person
4285-GYRQC,7,No,Month-to-month,86.25,587.1,Yes,89,3344,Attitude of support person
7216-EWTRS,1,Yes,Month-to-month,100.8,100.8,Yes,65,3128,Attitude of service provider
8337-MSSXB,14,No,Month-to-month,86.3,1180.95,Yes,74,3677,Attitude of service provider
8182-BJDSI,28,Yes,Month-to-month,89.95,2625.55,Yes,90,2468,Attitude of service provider
2528-HFYZX,17,No,Month-to-month,76.45,1233.4,Yes,92,3266,Attitude of support person
